company_name_s,posting_id,job_category_kor,posting_title_j,posting_tech_stack,education_j,education_s,employment_type,position,company_keywords_jumpit,company_tech_stack,company_type,industry,exp_min,exp_max,edu_category,start_datetime,end_datetime,posting_views_total,applicants_total
(주)뷰런테크놀로지,51731171,SW/솔루션;인공지능/머신러닝;빅데이터 엔지니어;블록체인,Deep Learning Engineer,C;C++;Python,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",급성장중;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;매출액 20% 지속성장;시리즈A 투자유치,C++;C;Appium;DeepLearning;MATLAB;gRPC;Protobuf;QA;TypeScript;Vue.js;REST API;PyTorch;Linux;JavaScript;TCP/IP;GUI;Selenium;Python;TensorFlow,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,1,10,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,79,8
(주)뷰런테크놀로지,51731185,QA 엔지니어,Quality Engineer(4~10년),Selenium;Python;QA;Appium,무관,학력무관,정규직,"",급성장중;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;매출액 20% 지속성장;시리즈A 투자유치,C++;C;Appium;DeepLearning;MATLAB;gRPC;Protobuf;QA;TypeScript;Vue.js;REST API;PyTorch;Linux;JavaScript;TCP/IP;GUI;Selenium;Python;TensorFlow,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,4,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.03 00:00,2025.10.02 23:59,80,5
(주)뷰런테크놀로지,51731200,인공지능/머신러닝;SW/솔루션,딥러닝 추론 최적화 개발자,Python;C;C++;PyTorch;TensorFlow,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",급성장중;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;매출액 20% 지속성장;시리즈A 투자유치,C++;C;Appium;DeepLearning;MATLAB;gRPC;Protobuf;QA;TypeScript;Vue.js;REST API;PyTorch;Linux;JavaScript;TCP/IP;GUI;Selenium;Python;TensorFlow,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,1,10,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,133,12
(주)뷰런테크놀로지,51731213,SW/솔루션;인공지능/머신러닝;빅데이터 엔지니어;블록체인,Perception Engineer(자율주행 인지),C;C++;Python;DeepLearning,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",급성장중;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;매출액 20% 지속성장;시리즈A 투자유치,C++;C;Appium;DeepLearning;MATLAB;gRPC;Protobuf;QA;TypeScript;Vue.js;REST API;PyTorch;Linux;JavaScript;TCP/IP;GUI;Selenium;Python;TensorFlow,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,1,10,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,94,3
(주)뷰런테크놀로지,51731227,DevOps/시스템 엔지니어,System Engineer,C;C++;Python;GUI;RESTAPI;Protobuf;gRPC;TCP/IP;Linux,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",급성장중;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;매출액 20% 지속성장;시리즈A 투자유치,C++;C;Appium;DeepLearning;MATLAB;gRPC;Protobuf;QA;TypeScript;Vue.js;REST API;PyTorch;Linux;JavaScript;TCP/IP;GUI;Selenium;Python;TensorFlow,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,1,5,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,116,7
(주)뷰런테크놀로지,51731243,프론트엔드 개발자,Frontend Developer(프론트엔드 개발),JavaScript;TypeScript;Vue.js,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",급성장중;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;매출액 20% 지속성장;시리즈A 투자유치,C++;C;Appium;DeepLearning;MATLAB;gRPC;Protobuf;QA;TypeScript;Vue.js;REST API;PyTorch;Linux;JavaScript;TCP/IP;GUI;Selenium;Python;TensorFlow,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,5,10,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,134,10
(주)뷰리드 강남오피스,51550844,서버/백엔드 개발자,백엔드 개발자 경력 모집,Laravel;PHP,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"",자유로운 연차;2호선 역세권 기업;간식 제공,PHP;Laravel,"",광고·홍보·전시,5,15,초대졸(예정),2025.08.13 00:00,2025.09.11 23:59,301,31
(주)브릭,51711226,프론트엔드 개발자,프론트엔드 개발자 채용,Git;Linux;Oracle;React;Spring;JavaScript;TypeScript;Jenkins;Docker;Eclipse,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",장기근속 포상;점심지원,Jenkins;TypeScript;Java;Git;Linux;Docker;Eclipse;JavaScript;Oracle;Spring;React,중소기업;주식회사;수출입 기업,"",3,15,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,116,11
(주)브릭,51711256,서버/백엔드 개발자,백엔드 개발자 채용,Git;Linux;Oracle;React;JavaScript;Java;TypeScript;Jenkins;Docker;Eclipse,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",장기근속 포상;점심지원,Jenkins;TypeScript;Java;Git;Linux;Docker;Eclipse;JavaScript;Oracle;Spring;React,중소기업;주식회사;수출입 기업,"",3,15,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,145,16
(주)브이피피랩,51756584,프론트엔드 개발자,프론트엔드 개발자 경력 채용,Git;GitHub;RESTAPI;React;HTML5;CSS3;Vue.js;Next.js;ReactD3Library,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",급성장중;패밀리데이;유연근무제;점심지원;매출액 20% 지속성장;간식 제공,Java;CSS 3;GitHub;Next.js;React;TypeScript;REST API;Vue.js;Git;React D3 Library;HTML5;AWS;Python,중소기업,기타 정보기술 및 컴퓨터운영 관련 서비스업,5,10,대졸(예정),2025.09.05 00:00,2025.10.04 23:59,65,9
(주)블루개러지,51704421,인공지능/머신러닝;빅데이터 엔지니어,"Software Engineer/3D Graphics,Motion",GraphicsMagick;3DRendering;PyTorch;Linear;OpenGL;Vulkan,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","연봉상승률 20% 이상;매출액 500억 기업;급성장중;제이와이피엔터테인먼트 계열사;5호선 역세권 기업;유연근무제;매출액 20% 지속성장;평균연봉 6,000 이상",PostgreSQL;OpenGL;GraphQL;GraphicsMagick;React;Linear;Vulkan;TypeScript;PyTorch;GCP;Django;MySQL;3D Rendering;Pandas;React Native;AWS;Python,중소기업,그 외 기타 상품 전문 도매업,4,15,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,28,1
(주)블루개러지,51704621,서버/백엔드 개발자;프론트엔드 개발자,AI Artist / Software Engineer / Full Stack,AWS;GCP,무관,학력무관,정규직,"","연봉상승률 20% 이상;매출액 500억 기업;급성장중;제이와이피엔터테인먼트 계열사;5호선 역세권 기업;유연근무제;매출액 20% 지속성장;평균연봉 6,000 이상",PostgreSQL;OpenGL;GraphQL;GraphicsMagick;React;Linear;Vulkan;TypeScript;PyTorch;GCP;Django;MySQL;3D Rendering;Pandas;React Native;AWS;Python,중소기업,그 외 기타 상품 전문 도매업,3,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.01 00:00,2025.09.30 23:59,38,2
(주)블루개러지,51772254,빅데이터 엔지니어,AI Artist / LLM Engineer,Python,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","연봉상승률 20% 이상;매출액 500억 기업;급성장중;제이와이피엔터테인먼트 계열사;5호선 역세권 기업;유연근무제;매출액 20% 지속성장;평균연봉 6,000 이상",PostgreSQL;OpenGL;GraphQL;GraphicsMagick;React;Linear;Vulkan;TypeScript;PyTorch;GCP;Django;MySQL;3D Rendering;Pandas;React Native;AWS;Python,중소기업,그 외 기타 상품 전문 도매업,3,15,대졸(예정),2025.09.08 00:00,2025.10.07 23:59,27,4
(주)블루개러지,51772490,빅데이터 엔지니어,(FANS) Senior Frontend Engineer,Python;ReactNative;GraphQL;TypeScript;React,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","연봉상승률 20% 이상;매출액 500억 기업;급성장중;제이와이피엔터테인먼트 계열사;5호선 역세권 기업;유연근무제;매출액 20% 지속성장;평균연봉 6,000 이상",PostgreSQL;OpenGL;GraphQL;GraphicsMagick;React;Linear;Vulkan;TypeScript;PyTorch;GCP;Django;MySQL;3D Rendering;Pandas;React Native;AWS;Python,중소기업,그 외 기타 상품 전문 도매업,3,15,대졸(예정),2025.09.08 00:00,2025.10.07 23:59,32,7
(주)블루개러지,51772730,빅데이터 엔지니어,Platform (FANS) / Backend Engineer,Python;Django;GraphQL;MySQL;Pandas;PostgreSQL,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","연봉상승률 20% 이상;매출액 500억 기업;급성장중;제이와이피엔터테인먼트 계열사;5호선 역세권 기업;유연근무제;매출액 20% 지속성장;평균연봉 6,000 이상",PostgreSQL;OpenGL;GraphQL;GraphicsMagick;React;Linear;Vulkan;TypeScript;PyTorch;GCP;Django;MySQL;3D Rendering;Pandas;React Native;AWS;Python,중소기업,그 외 기타 상품 전문 도매업,2,15,대졸(예정),2025.09.08 00:00,2025.10.07 23:59,44,4
(주)블루엘리펀트,51689264,서버/백엔드 개발자,브랜드 자사몰 웹 Back-End 개발자,Node.js;PostgreSQL,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"",영업이익 20% 지속성장;매출액 100억 기업;급성장중;매출액 150% 급성장;2호선 역세권 기업;매출액 20% 지속성장;영업이익 150% 급성장;영업이익률 20% 이상,TypeScript;Git;jQuery;Slack;PostgreSQL;HTML5;Node.js;Tailwind CSS;Jira;React,중소기업;주식회사;수출입 기업,안경 및 안경렌즈 제조업,3,5,초대졸(예정),2025.08.31 00:00,2025.09.29 23:59,126,27
(주)블루엘리펀트,51689276,프론트엔드 개발자,브랜드 자사몰 웹 Front-End 개발자,React;TypeScript;TailwindCSS;jQuery;HTML5,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"",영업이익 20% 지속성장;매출액 100억 기업;급성장중;매출액 150% 급성장;2호선 역세권 기업;매출액 20% 지속성장;영업이익 150% 급성장;영업이익률 20% 이상,TypeScript;Git;jQuery;Slack;PostgreSQL;HTML5;Node.js;Tailwind CSS;Jira;React,중소기업;주식회사;수출입 기업,안경 및 안경렌즈 제조업,3,5,초대졸(예정),2025.08.31 00:00,2025.09.29 23:59,126,59
(주)쏠리드윈텍,51552856,HW/임베디드,하드웨어 엔지니어 모집,FPGA,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"","매출액 500억 기업;쏠리드 계열사;수인분당선 역세권 기업;평균연봉 6,000 이상",FPGA,중소기업,기타 무선 통신장비 제조업,3,10,초대졸(예정),2025.08.17 00:00,2025.09.15 23:59,264,5
(주)블루엘리펀트,51689285,개발 PM;웹 풀스택 개발자,브랜드 자사몰 웹 개발 PM/PO,React;Node.js;Git;Jira;Slack,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"",영업이익 20% 지속성장;매출액 100억 기업;급성장중;매출액 150% 급성장;2호선 역세권 기업;매출액 20% 지속성장;영업이익 150% 급성장;영업이익률 20% 이상,TypeScript;Git;jQuery;Slack;PostgreSQL;HTML5;Node.js;Tailwind CSS;Jira;React,중소기업;주식회사;수출입 기업,안경 및 안경렌즈 제조업,3,5,초대졸(예정),2025.08.31 00:00,2025.09.29 23:59,36,3
(주)블루텍,51729318,HW/임베디드,하드웨어(H/W) 개발(11~15년),SW;HW;C;EmbeddedLinux;Linux;Embedded;MCU;ARM;FPGA,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","급성장중;자유로운 연차;휴가비 지원;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",C#;FW;C++;C;SW;Linux;FPGA;Embedded Linux;Embedded;ARM;MCU;HW,중소기업;주식회사,유선 통신장비 제조업,11,15,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,30,3
(주)블루텍,51729336,HW/임베디드,하드웨어(H/W) 개발(6~10년),SW;HW;C;EmbeddedLinux;Linux;Embedded;MCU;ARM;FPGA,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","급성장중;자유로운 연차;휴가비 지원;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",C#;FW;C++;C;SW;Linux;FPGA;Embedded Linux;Embedded;ARM;MCU;HW,중소기업;주식회사,유선 통신장비 제조업,6,10,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,21,2
(주)블루텍,51729342,HW/임베디드,하드웨어(H/W) 개발(1~5년),SW;HW;C;EmbeddedLinux;Linux;Embedded;MCU;ARM;FPGA,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","급성장중;자유로운 연차;휴가비 지원;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",C#;FW;C++;C;SW;Linux;FPGA;Embedded Linux;Embedded;ARM;MCU;HW,중소기업;주식회사,유선 통신장비 제조업,1,5,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,27,1
(주)블루텍,51729351,HW/임베디드,하드웨어(H/W) 개발자(신입),SW;HW;C;EmbeddedLinux;Linux;Embedded;MCU;ARM;FPGA,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","급성장중;자유로운 연차;휴가비 지원;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",C#;FW;C++;C;SW;Linux;FPGA;Embedded Linux;Embedded;ARM;MCU;HW,중소기업;주식회사,유선 통신장비 제조업,0,0,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,123,13
(주)블루텍,51729361,SW/솔루션,S/W 개발(8~10년),SW;C;C++;C#;Linux;EmbeddedLinux;FW,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"","급성장중;자유로운 연차;휴가비 지원;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",C#;FW;C++;C;SW;Linux;FPGA;Embedded Linux;Embedded;ARM;MCU;HW,중소기업;주식회사,유선 통신장비 제조업,8,10,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,44,1
(주)블루텍,51729369,SW/솔루션,S/W 개발(4~7년),SW;C;C++;C#;Linux;EmbeddedLinux;FW,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"","급성장중;자유로운 연차;휴가비 지원;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",C#;FW;C++;C;SW;Linux;FPGA;Embedded Linux;Embedded;ARM;MCU;HW,중소기업;주식회사,유선 통신장비 제조업,4,7,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,45,2
(주)블루텍,51729374,SW/솔루션,S/W 개발(1~3년),SW;C;C++;C#;Linux;EmbeddedLinux;FW,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"","급성장중;자유로운 연차;휴가비 지원;점심지원;매출액 20% 지속성장;평균연봉 6,000 이상",C#;FW;C++;C;SW;Linux;FPGA;Embedded Linux;Embedded;ARM;MCU;HW,중소기업;주식회사,유선 통신장비 제조업,1,3,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,69,10
(주)비글즈,51551480,프론트엔드 개발자,웹 프론트엔드 개발자 채용(4~10년),Next.js;React;JavaScript;TypeScript,무관,학력무관,정규직,"",급성장중;프리한 복장;유연근무제;간식 제공;성과급/상여금,TypeScript;REST API;Java;Docker;JavaScript;Spring Boot;Next.js;React,중소기업;주식회사,포털 및 기타 인터넷 정보매개 서비스업,4,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.14 00:00,2025.09.12 23:59,97,
(주)비글즈,51551491,프론트엔드 개발자,웹 프론트엔드 개발자 채용(11~15년),Next.js;React;JavaScript;TypeScript,무관,학력무관,정규직,"",급성장중;프리한 복장;유연근무제;간식 제공;성과급/상여금,TypeScript;REST API;Java;Docker;JavaScript;Spring Boot;Next.js;React,중소기업;주식회사,포털 및 기타 인터넷 정보매개 서비스업,11,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.14 00:00,2025.09.12 23:59,69,
(주)비글즈,51689813,서버/백엔드 개발자,백엔드 개발자 (5년 이상),Docker;RESTAPI;SpringBoot;Java,무관,학력무관,정규직,"",급성장중;프리한 복장;유연근무제;간식 제공;성과급/상여금,TypeScript;REST API;Java;Docker;JavaScript;Spring Boot;Next.js;React,중소기업;주식회사,포털 및 기타 인터넷 정보매개 서비스업,5,9,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.02 00:00,2025.10.01 23:59,43,
(주)비글즈,51689837,서버/백엔드 개발자,백엔드 개발자 (10년 이상),Docker;RESTAPI;SpringBoot;Java,무관,학력무관,정규직,"",급성장중;프리한 복장;유연근무제;간식 제공;성과급/상여금,TypeScript;REST API;Java;Docker;JavaScript;Spring Boot;Next.js;React,중소기업;주식회사,포털 및 기타 인터넷 정보매개 서비스업,10,14,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.02 00:00,2025.10.01 23:59,76,
(주)비글즈,51689844,서버/백엔드 개발자,백엔드 개발자 (15년 이상),Docker;RESTAPI;SpringBoot;Java,무관,학력무관,정규직,"",급성장중;프리한 복장;유연근무제;간식 제공;성과급/상여금,TypeScript;REST API;Java;Docker;JavaScript;Spring Boot;Next.js;React,중소기업;주식회사,포털 및 기타 인터넷 정보매개 서비스업,15,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.02 00:00,2025.10.01 23:59,55,
(주)비바이노베이션,51592372,서버/백엔드 개발자;DBA,서버 파트 부문(경력),AWS;Django;Docker;Git;MongoDB;MySQL;NoSql;Python,고등학교졸업 이상,고교졸업 이상,정규직,"",시리즈B 투자유치;연봉상승률 15% 이상;급성장중;장기근속 포상;9호선 역세권 기업;점심지원;간식 제공,scikit-learn;iOS;SQL;Git;PyTorch;NoSql;Celery;Docker;Terraform;Django;MySQL;FastAPI;MongoDB;Swift;AWS;Python;TensorFlow;Kubernetes,중소기업;주식회사,시스템 소프트웨어 개발 및 공급업,5,15,고졸(예정),2025.08.19 00:00,2025.09.17 23:59,178,16
(주)비솔,51540853,HW/임베디드,전력전자 HW개발 (본사 근무),HW;Orcad;PCB;Pads,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"","연봉상승률 15% 이상;매출액 100억 기업;급성장중;장기근속 포상;1호선 역세권 기업;점심지원;평균연봉 6,000 이상",C#;C++;AI/인공지능;SW;DirectX;Pads;MachineLearning;Orcad;PCB;HW;Unreal Engine;PyTorch;OpenCV;3D Rendering;AWS;Python;TensorFlow,"","기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",8,15,초대졸(예정),2025.08.12 00:00,2025.09.10 23:59,209,7
(주)비솔,51540859,개발 PM;인공지능/머신러닝;SW/솔루션;웹 풀스택 개발자,영상분야 AI 개발 시니어모집 (가산 근무),OpenCV;TensorFlow;AI/인공지능;PyTorch;MachineLearning;AWS,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"","연봉상승률 15% 이상;매출액 100억 기업;급성장중;장기근속 포상;1호선 역세권 기업;점심지원;평균연봉 6,000 이상",C#;C++;AI/인공지능;SW;DirectX;Pads;MachineLearning;Orcad;PCB;HW;Unreal Engine;PyTorch;OpenCV;3D Rendering;AWS;Python;TensorFlow,"","기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",5,20,초대졸(예정),2025.08.12 00:00,2025.09.10 23:59,192,17
(주)비솔,51540865,SW/솔루션,응용 SW 개발 모집,Python;C++;C#;SW;OpenCV,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"","연봉상승률 15% 이상;매출액 100억 기업;급성장중;장기근속 포상;1호선 역세권 기업;점심지원;평균연봉 6,000 이상",C#;C++;AI/인공지능;SW;DirectX;Pads;MachineLearning;Orcad;PCB;HW;Unreal Engine;PyTorch;OpenCV;3D Rendering;AWS;Python;TensorFlow,"","기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",7,20,초대졸(예정),2025.08.12 00:00,2025.09.10 23:59,298,24
